i,j,count,vi,vj,cij
'FJ','DE',3,2325.0,86225.0,3.387916431394692e-05
'PL','JE',3,12346.0,482.0,0.00023386342376052386
'US','IM',3,1617816.0,26.0,1.8543219918879595e-06
'AU','GU',3,119320.0,289.0,2.508172461938483e-05
'RU','PT',3,4298.0,7427.0,0.000255863539445629
'AT','ZA',3,12430.0,80877.0,3.2151928579849316e-05
'HK','PY',3,78856.0,1056.0,3.754129542496747e-05
'KR','AE',3,24753.0,4878.0,0.00010124531740407007
'GB','SN',3,714016.0,63.0,4.201215831861741e-06
'AT','PL',3,12430.0,12346.0,0.00012108492089118501
'KP','KR',3,463.0,24753.0,0.00011897208121827412
'ID','HU',3,36044.0,915.0,8.117102735463621e-05
'PT','RO',3,7427.0,1082.0,0.0003525678693148431
'CM','CG',3,850.0,2139.0,0.0010036801605888257
'MV','MY',3,505.0,45204.0,6.563258876807631e-05
'AE','CH',3,4878.0,24498.0,0.00010212418300653595
'AU','BJ',3,119320.0,346.0,2.506977754750723e-05
'DE','ZW',3,86225.0,8357.0,3.171850880717261e-05
'HK','LV',3,78856.0,92.0,3.799969600243198e-05
'ZW','VG',3,8357.0,527.0,0.00033768572714993245
'GU','AU',3,289.0,119320.0,2.508172461938483e-05
'PR','PT',3,16266.0,7427.0,0.00012661967669775882
'LI','FR',3,223.0,33733.0,8.834962893155849e-05
'SG','PK',3,5384.0,14986.0,0.00014727540500736376
'CA','DZ',3,259814.0,85.0,1.154294552884005e-05
'GH','HK',3,5350.0,78856.0,3.5626914946678385e-05
'MX','CF',3,55562.0,101.0,5.3895765589350194e-05
'UG','AR',3,2749.0,4849.0,0.0003948407475651487
'PE','IT',3,1401.0,48194.0,6.048996874684948e-05
'BR','NG',3,18534.0,70751.0,3.3600268802150416e-05
'ES','GH',3,27634.0,5350.0,9.095318942517584e-05
'CA','CM',3,259814.0,850.0,1.1509069146487433e-05
'AU','CZ',3,119320.0,1659.0,2.4797692161449507e-05
'BM','MY',3,1834.0,45204.0,6.377822186317445e-05
'FR','KE',3,33733.0,30837.0,4.6461204893913584e-05
'JO','AU',3,780.0,119320.0,2.497918401332223e-05
'FR','RE',3,33733.0,34.0,8.884413776764296e-05
'IL','PY',3,9907.0,1056.0,0.00027364772416309404
'BD','IQ',3,2288.0,2899.0,0.000578368999421631
'GB','LY',3,714016.0,66.0,4.201198181721427e-06
'CN','OM',3,18011.0,333.0,0.00016354121238552116
'GH','CH',3,5350.0,24498.0,0.00010050924685071027
'VN','SE',3,2866.0,14655.0,0.00017122310370412647
'PH','RS',3,18017.0,2371.0,0.00014714537963507945
'IT','EE',3,48194.0,186.0,6.200909466721785e-05
'CZ','PL',3,1659.0,12346.0,0.00021420921099607284
'BR','PK',3,18534.0,14986.0,8.949880668257756e-05
'SA','FR',3,11250.0,33733.0,6.669186136985083e-05
'FR','AT',3,33733.0,12430.0,6.498711088967355e-05
'CM','NG',3,850.0,70751.0,4.18988561612268e-05
'AO','US',3,13.0,1617816.0,1.8543368922179043e-06
'ZM','ZA',3,126.0,80877.0,3.7035665345727935e-05
'EC','AE',3,1956.0,4878.0,0.0004389815627743635
'KR','LB',3,24753.0,4512.0,0.00010251153254741159
'CO','NG',3,53611.0,70751.0,2.4123124427075796e-05
'MY','SK',3,45204.0,835.0,6.516214513781794e-05
'PH','VN',3,18017.0,2866.0,0.00014365752047119666
'GR','TR',3,11427.0,22031.0,8.966465419331699e-05
'AQ','PY',3,103.0,1056.0,0.0025884383088869713
'TZ','MP',3,817.0,198.0,0.002955665024630542
'CG','KR',3,2139.0,24753.0,0.00011155734047300312
'SE','SK',3,14655.0,835.0,0.00019367333763718527
'SE','KW',3,14655.0,3949.0,0.00016125564394753816
'NL','LB',3,42375.0,4512.0,6.398362019323054e-05
'BD','SE',3,2288.0,14655.0,0.00017706427433158238
'SO','US',3,77.0,1617816.0,1.8542635390597524e-06
'NG','TH',3,70751.0,18117.0,3.3757933114281856e-05
'AZ','GB',3,211.0,714016.0,4.200345268381061e-06
'NZ','GH',3,9278.0,5350.0,0.00020508613617719443
'NO','HR',3,11559.0,1582.0,0.00022829312837683585
'MC','RS',3,1245.0,2371.0,0.000829646017699115
'GR','VN',3,11427.0,2866.0,0.0002098929545931575
'CL','TV',2,6002.0,73.0,0.0003292181069958848
'ZW','RW',2,8357.0,364.0,0.00022933149868134388
'HU','GR',2,915.0,11427.0,0.00016204829039053638
'BD','ZW',2,2288.0,8357.0,0.00018788163457022076
'CU','AU',2,7869.0,119320.0,1.5724630274630667e-05
'IR','FR',2,875.0,33733.0,5.779010633379565e-05
'EG','GM',2,5224.0,38.0,0.0003800836183960471
'KY','IN',2,87.0,259796.0,7.695770789162816e-06
'VN','JP',2,2866.0,40643.0,4.5967500976809396e-05
'AE','IE',2,4878.0,11239.0,0.0001240925730595024
'IQ','PY',2,2899.0,1056.0,0.0005056890012642225
'MY','NP',2,45204.0,2542.0,4.188832572362083e-05
'NL','HR',2,42375.0,1582.0,4.549901039652388e-05
'AE','EC',2,4878.0,1956.0,0.000292654375182909
'IL','TW',2,9907.0,6517.0,0.00012177301509985388
'DE','GG',2,86225.0,70.0,2.317631380728895e-05
'IL','PR',2,9907.0,16266.0,7.641462575937035e-05
'IL','EC',2,9907.0,1956.0,0.00016859141869678834
'IR','NO',2,875.0,11559.0,0.00016084928422068523
'HK','DO',2,78856.0,1997.0,2.4736249737177347e-05
'SK','NL',2,835.0,42375.0,4.628558204119417e-05
'CF','HK',2,101.0,78856.0,2.5330243043682005e-05
'PK','NP',2,14986.0,2542.0,0.00011410314924691921
'ZW','TC',2,8357.0,286.0,0.00023140113386555593
'TT','CA',2,359.0,259814.0,7.687192752514673e-06
'SE','UY',2,14655.0,1073.0,0.0001271617497456765
'ID','BH',2,36044.0,263.0,5.5085796127468534e-05
'CH','UY',2,24498.0,1073.0,7.821360134527394e-05
'SI','BR',2,1989.0,18534.0,9.745163962383667e-05
'DE','LT',2,86225.0,315.0,2.3110700254217703e-05
'AU','AX',2,119320.0,57.0,1.675364601221341e-05
'EG','NP',2,5224.0,2542.0,0.0002575328354365182
'PR','AE',2,16266.0,4878.0,9.458948164964057e-05
'NG','QA',2,70751.0,865.0,2.7926720285969615e-05
'ID','RW',2,36044.0,364.0,5.493298176225006e-05
'DJ','PA',2,367.0,4481.0,0.00041254125412541255
'KH','CA',2,343.0,259814.0,7.687665525048336e-06
'PK','PL',2,14986.0,12346.0,7.317430118542368e-05
'NG','JO',2,70751.0,780.0,2.7959905495519424e-05
'ID','FI',2,36044.0,1671.0,5.302929868752486e-05
'TH','GF',2,18117.0,46.0,0.00011011396795683533
'ZA','PF',2,80877.0,183.0,2.467308166790032e-05
'GB','OM',2,714016.0,333.0,2.799751941977941e-06
'PK','CL',2,14986.0,6002.0,9.52925481227368e-05
'IE','ZW',2,11239.0,8357.0,0.00010206164523372117
'UG','IE',2,2749.0,11239.0,0.00014297969688304262
'IT','PY',2,48194.0,1056.0,4.060913705583756e-05
'VE','FI',2,13215.0,1671.0,0.00013435442697836894
'BS','GR',2,1084.0,11427.0,0.00015985932379506036
'ZA','SV',2,80877.0,673.0,2.452483139178418e-05
'DK','HU',2,6051.0,915.0,0.0002871088142405972
'US','UZ',2,1617816.0,9.0,1.2362276513219908e-06
'IT','CF',2,48194.0,101.0,4.141215446733616e-05
'PT','TR',2,7427.0,22031.0,6.789327177676693e-05
'ES','GR',2,27634.0,11427.0,5.120196615550037e-05
'NG','EC',2,70751.0,1956.0,2.7507667762388766e-05
'MY','AE',2,45204.0,4878.0,3.993450740785112e-05
'GR','JO',2,11427.0,780.0,0.00016384041943147374
'PH','VI',2,18017.0,1237.0,0.00010387451958034694
'SI','ES',2,1989.0,27634.0,6.751510650508052e-05
'AR','KR',2,4849.0,24753.0,6.756300249983109e-05
'RW','AU',2,364.0,119320.0,1.671067143477825e-05
'BS','KE',2,1084.0,30837.0,6.265467873813477e-05
'CO','ZW',2,53611.0,8357.0,3.2274722437387036e-05
'SK','MY',2,835.0,45204.0,4.344143009187862e-05
'ID','MC',2,36044.0,1245.0,5.363512027675722e-05
'CO','HT',2,53611.0,253.0,3.71305510173771e-05
'LB','TH',2,4512.0,18117.0,8.83821644792081e-05
'QA','SE',2,865.0,14655.0,0.0001288659793814433
'PY','TW',2,1056.0,6517.0,0.00026409613099168095
'TH','CM',2,18117.0,850.0,0.0001054463014709759
'PY','VE',2,1056.0,13215.0,0.00014014434867913952
'CR','FR',2,462.0,33733.0,5.848808305307794e-05
'PH','AS',2,18017.0,114.0,0.00011030831173128895
'DE','GI',2,86225.0,24.0,2.3188674651300305e-05
'CG','ES',2,2139.0,27634.0,6.71749571759648e-05
'LB','CY',2,4512.0,323.0,0.0004136504653567735
'VI','NP',2,1237.0,2542.0,0.0005292405398253506
'RU','ZW',2,4298.0,8357.0,0.00015804030027657053
'TZ','AR',2,817.0,4849.0,0.00035298270384751147
'IE','SD',2,11239.0,677.0,0.00016784155756965425
'CR','PL',2,462.0,12346.0,0.0001561524047470331
'NZ','IQ',2,9278.0,2899.0,0.00016424406668309106
'HR','DK',2,1582.0,6051.0,0.00026202017555351765
'SD','ZA',2,677.0,80877.0,2.452362851607524e-05
'BE','LI',2,16868.0,223.0,0.00011702065414545668
'BD','UG',2,2288.0,2749.0,0.0003970617431010522
'AG','JP',2,1065.0,40643.0,4.795243118826125e-05
'QA','KW',2,865.0,3949.0,0.0004154549231408392
'BS','SI',2,1084.0,1989.0,0.0006508298080052066
'IQ','RO',2,2899.0,1082.0,0.0005023863350916855
'IT','PS',2,48194.0,2687.0,3.930740354945854e-05
'CA','GD',2,259814.0,111.0,7.694527267481003e-06
'SK','FR',2,835.0,33733.0,5.785697755149271e-05
'GR','TH',2,11427.0,18117.0,6.769564040075819e-05
'SA','HK',2,11250.0,78856.0,2.2196080172241583e-05
'EE','DE',2,186.0,86225.0,2.314520142111537e-05
'JO','NG',2,780.0,70751.0,2.7959905495519424e-05
'ID','VE',2,36044.0,13215.0,4.060171745264825e-05
'IE','HR',2,11239.0,1582.0,0.00015599407222525544
'SA','TH',2,11250.0,18117.0,6.810365376102427e-05
'IN','FI',2,259796.0,1671.0,7.649148840962722e-06
'NL','CR',2,42375.0,462.0,4.668861031351402e-05
'MX','GT',2,55562.0,16.0,3.5985461873403146e-05
'IQ','MX',2,2899.0,55562.0,3.421084141564462e-05
'RW','GR',2,364.0,11427.0,0.00016962089729454668
'TR','RS',2,22031.0,2371.0,8.196049504139005e-05
'MM','IT',2,183.0,48194.0,4.134196002232466e-05
'GH','MX',2,5350.0,55562.0,3.283425269240872e-05
'ID','PF',2,36044.0,183.0,5.5207441963176636e-05
'CY','GB',2,323.0,714016.0,2.7997911355812857e-06
'CA','BH',2,259814.0,263.0,7.690030260269074e-06
'VE','AI',2,13215.0,93.0,0.00015028554253080853
'PE','AR',2,1401.0,4849.0,0.00032
'CA','GU',2,259814.0,289.0,7.689261561765916e-06
'ZA','CR',2,80877.0,462.0,2.458845080465705e-05
'MV','SE',2,505.0,14655.0,0.00013192612137203166
'PL','CZ',2,12346.0,1659.0,0.00014280614066404857
'FJ','BS',2,2325.0,1084.0,0.0005866823115283074
'HK','GF',2,78856.0,46.0,2.534789992649109e-05
'FJ','NL',2,2325.0,42375.0,4.47427293064877e-05
'LU','DE',2,78.0,86225.0,2.317416544036708e-05
'NO','MR',2,11559.0,160.0,0.0001706630258554484
'NG','MA',2,70751.0,1352.0,2.7738096889172434e-05
'CH','MM',2,24498.0,183.0,8.103399376038248e-05
'GB','AO',2,714016.0,13.0,2.8010066818014396e-06
'PR','IE',2,16266.0,11239.0,7.271405199054717e-05
'BE','BJ',2,16868.0,346.0,0.00011618450098756825
'IE','PK',2,11239.0,14986.0,7.626310772163966e-05
'VN','PR',2,2866.0,16266.0,0.00010453690152623876
'PA','HN',2,4481.0,140.0,0.00043280675178532783
'US','FM',2,1617816.0,2.0,1.2362330002509553e-06
'BR','TV',2,18534.0,73.0,0.00010748642983823293
'PR','KR',2,16266.0,24753.0,4.87578926838782e-05
'GB','CW',2,714016.0,357.0,2.7996578818068434e-06
'UM','CO',2,1161.0,53611.0,3.651500766815161e-05
'CH','LS',2,24498.0,124.0,8.122816992933149e-05
'PS','KW',2,2687.0,3949.0,0.0003013863773357444
'CU','DM',2,7869.0,118.0,0.00025040691123075
'AE','BD',2,4878.0,2288.0,0.00027909572983533354
'NA','IN',2,629.0,259796.0,7.679754247864068e-06
'FI','IE',2,1671.0,11239.0,0.00015491866769945777
'PA','HK',2,4481.0,78856.0,2.3998944046461955e-05
'KP','JP',2,463.0,40643.0,4.8654697611054344e-05
'PG','IT',2,658.0,48194.0,4.093998198640793e-05
'BR','VN',2,18534.0,2866.0,9.345794392523364e-05
'VE','HN',2,13215.0,140.0,0.00014975664545114188
'IE','PH',2,11239.0,18017.0,6.836204539239814e-05
'CG','AR',2,2139.0,4849.0,0.00028620492272467084
'CZ','MX',2,1659.0,55562.0,3.4952202862585413e-05
'VN','DM',2,2866.0,118.0,0.0006702412868632708
'IQ','MA',2,2899.0,1352.0,0.0004704775346977182
'HU','VE',2,915.0,13215.0,0.00014154281670205238
'HK','CG',2,78856.0,2139.0,2.4692882276683745e-05
'HR','BE',2,1582.0,16868.0,0.00010840108401084011
'CH','BS',2,24498.0,1084.0,7.817997029161128e-05
'CG','VI',2,2139.0,1237.0,0.0005924170616113745
'KP','MX',2,463.0,55562.0,3.5698348951361e-05
'ES','MZ',2,27634.0,362.0,7.143877696813831e-05
'NO','SA',2,11559.0,11250.0,8.768468586961288e-05
'UY','IT',2,1073.0,48194.0,4.0595124525544485e-05
'GR','TW',2,11427.0,6517.0,0.00011145786892554614
'DO','CH',2,1997.0,24498.0,7.548594074353651e-05
'SG','DO',2,5384.0,1997.0,0.00027096599376778217
'EC','DO',2,1956.0,1997.0,0.0005059448520111307
'IE','RU',2,11239.0,4298.0,0.0001287249790821909
'SI','RO',2,1989.0,1082.0,0.0006512536633018561
'FR','HT',2,33733.0,253.0,5.884776084269993e-05
'CG','PH',2,2139.0,18017.0,9.922603691208574e-05
'DE','ML',2,86225.0,64.0,2.3177925343902467e-05
'AR','NO',2,4849.0,11559.0,0.00012189176011701609
'CO','FI',2,53611.0,1671.0,3.617814116710683e-05
'AU','DZ',2,119320.0,85.0,1.6749717348519743e-05
'TR','VN',2,22031.0,2866.0,8.033096356990803e-05
'UY','DE',2,1073.0,86225.0,2.2910032303145547e-05
'PT','JM',2,7427.0,622.0,0.00024847807181016274
'DK','OM',2,6051.0,333.0,0.0003132832080200501
'MC','LB',2,1245.0,4512.0,0.0003474031613687685
'AR','HK',2,4849.0,78856.0,2.389343527865719e-05
'AR','GH',2,4849.0,5350.0,0.00019609765663300324
'VE','PA',2,13215.0,4481.0,0.00011301989150090416
'SI','MX',2,1989.0,55562.0,3.475178537297354e-05
'CZ','SG',2,1659.0,5384.0,0.0002839698991906858
'DK','DO',2,6051.0,1997.0,0.00024850894632206757
'EG','AU',2,5224.0,119320.0,1.605858170606372e-05
'TR','AE',2,22031.0,4878.0,7.432457542086291e-05
'DE','CG',2,86225.0,2139.0,2.2633651713367434e-05
'AU','BD',2,119320.0,2288.0,1.6446286428524438e-05
'BN','ID',2,1288.0,36044.0,5.3573341905068036e-05
'CG','DK',2,2139.0,6051.0,0.0002442002442002442
'DE','SD',2,86225.0,677.0,2.301443004763987e-05
'SG','NP',2,5384.0,2542.0,0.00025233409033560434
'DO','AR',2,1997.0,4849.0,0.00029214139643587495
'BW','CA',2,363.0,259814.0,7.687074568466852e-06
'PT','EG',2,7427.0,5224.0,0.00015809026954390957
'PL','AG',2,12346.0,1065.0,0.00014913131011855938
'CH','TT',2,24498.0,359.0,8.0460232530072e-05
'JE','CA',2,482.0,259814.0,7.683560254479515e-06
'ZA','SI',2,80877.0,1989.0,2.4135351048681e-05
'ZA','SS',2,80877.0,34.0,2.4718517877668056e-05
'BH','PK',2,263.0,14986.0,0.0001311561413863204
'DK','AT',2,6051.0,12430.0,0.00010821925220496727
'PT','AG',2,7427.0,1065.0,0.00023551577955723034
'BJ','GB',2,346.0,714016.0,2.7997009919340613e-06
'TN','BE',2,537.0,16868.0,0.00011490950876185004
'VE','IE',2,13215.0,11239.0,8.178621084485155e-05
'PT','UG',2,7427.0,2749.0,0.00019654088050314466
'DE','JE',2,86225.0,482.0,2.3066188427693264e-05
'MX','AL',2,55562.0,36.0,3.597251699701428e-05
'MA','CU',2,1352.0,7869.0,0.00021689621516104545
'MA','RS',2,1352.0,2371.0,0.0005372011818426001
'BD','TN',2,2288.0,537.0,0.0007079646017699115
'FR','RO',2,33733.0,1082.0,5.744650294413328e-05
'NE','US',2,5.0,1617816.0,1.2362307078471598e-06
'AE','SE',2,4878.0,14655.0,0.00010239082578200994
'BE','BN',2,16868.0,1288.0,0.00011015642211940956
'FR','TT',2,33733.0,359.0,5.8664789393406076e-05
'CA','LT',2,259814.0,315.0,7.688493016926217e-06
'DZ','GB',2,85.0,714016.0,2.8007242672955228e-06
'VG','MX',2,527.0,55562.0,3.5657615575246485e-05
'ZW','UM',2,8357.0,1161.0,0.0002101281781886951
'EG','OM',2,5224.0,333.0,0.00035990642432967427
'VC','MY',2,204.0,45204.0,4.404510218463707e-05
'BM','FR',2,1834.0,33733.0,5.6231900357072566e-05
'CH','JO',2,24498.0,780.0,7.912018355882586e-05
'AR','JP',2,4849.0,40643.0,4.396377385034731e-05
'TW','VE',2,6517.0,13215.0,0.00010135819987837016
'IT','TZ',2,48194.0,817.0,4.0807165738303646e-05
'MA','ZA',2,1352.0,80877.0,2.432231937637573e-05
'VI','NL',2,1237.0,42375.0,4.585893790699807e-05
'BS','NG',2,1084.0,70751.0,2.7841581401823624e-05
'ES','VN',2,27634.0,2866.0,6.557377049180328e-05
'SA','VE',2,11250.0,13215.0,8.174943797261394e-05
'RS','NZ',2,2371.0,9278.0,0.00017168855695767876
'CA','SN',2,259814.0,63.0,7.695948467929059e-06
'ID','PY',2,36044.0,1056.0,5.3908355795148246e-05
'AU','HR',2,119320.0,1582.0,1.6542323534763693e-05
'TH','MM',2,18117.0,183.0,0.0001092896174863388
'GH','NL',2,5350.0,42375.0,4.1906757464641176e-05
'KR','BT',2,24753.0,19.0,8.073631519457452e-05
'AU','LV',2,119320.0,92.0,1.674873547047198e-05
'ZA','TW',2,80877.0,6517.0,2.288486623795684e-05
'TR','PR',2,22031.0,16266.0,5.2223411755489986e-05
'CN','GQ',2,18011.0,75.0,0.00011058277120424638
'SI','ID',2,1989.0,36044.0,5.258591223411248e-05
'AZ','CA',2,211.0,259814.0,7.69156811845015e-06
'PS','NG',2,2687.0,70751.0,2.723385713118549e-05
'DO','DE',2,1997.0,86225.0,2.267008229239872e-05
'JP','RO',2,40643.0,1082.0,4.793289394847214e-05
'NO','CZ',2,11559.0,1659.0,0.00015130882130428205
'NP','PH',2,2542.0,18017.0,9.728099615740066e-05
'NG','CL',2,70751.0,6002.0,2.6057613383190233e-05
'PA','HU',2,4481.0,915.0,0.00037064492216456633
'MY','LB',2,45204.0,4512.0,4.022849786788961e-05
'MC','MU',2,1245.0,550.0,0.0011142061281337048
'TZ','CH',2,817.0,24498.0,7.900454276120877e-05
'IR','MX',2,875.0,55562.0,3.5437744741924624e-05
'DO','AU',2,1997.0,119320.0,1.6485735717170717e-05
'PK','PA',2,14986.0,4481.0,0.00010273796681563672
'NG','AT',2,70751.0,12430.0,2.4043952344886453e-05
'RW','NG',2,364.0,70751.0,2.8123461998171976e-05
'VN','MA',2,2866.0,1352.0,0.000474158368895211
'FJ','CN',2,2325.0,18011.0,9.83477576711251e-05
'SE','AR',2,14655.0,4849.0,0.00010254306808859722
'NZ','KW',2,9278.0,3949.0,0.00015120586678763135
'AT','RO',2,12430.0,1082.0,0.00014801657785671994
'UG','CN',2,2749.0,18011.0,9.633911368015414e-05
'GR','KW',2,11427.0,3949.0,0.00013007284079084288
'ZA','PE',2,80877.0,1401.0,2.4307834415031966e-05
'NI','US',2,33.0,1617816.0,1.236209312488372e-06
'PL','NA',2,12346.0,629.0,0.00015414258188824664
'MG','IN',2,73.0,259796.0,7.696185385713571e-06
'TR','TW',2,22031.0,6517.0,7.005744710662743e-05
'PY','CO',2,1056.0,53611.0,3.6585142773519674e-05
'IL','JO',2,9907.0,780.0,0.00018714325816412465
'UZ','IN',2,9.0,259796.0,7.698081253247628e-06
'CZ','MY',2,1659.0,45204.0,4.267759213025201e-05
'TW','CZ',2,6517.0,1659.0,0.0002446183953033268
'HR','RU',2,1582.0,4298.0,0.0003401360544217687
'MX','BN',2,55562.0,1288.0,3.5180299032541776e-05
'PG','WS',2,658.0,37.0,0.0028776978417266188
'HK','MT',2,78856.0,27.0,2.5354005298987108e-05
'MG','BE',2,73.0,16868.0,0.00011805678531373591
'ME','TR',2,23.0,22031.0,9.068649678062936e-05
'NG','CY',2,70751.0,323.0,2.8139685398317247e-05
'JP','KE',2,40643.0,30837.0,2.7979854504756576e-05
'BE','HU',2,16868.0,915.0,0.00011246696282966878
'KE','LR',2,30837.0,102.0,6.464333042438346e-05
'DO','JP',2,1997.0,40643.0,4.6904315196998124e-05
'CO','RU',2,53611.0,4298.0,3.453694589787425e-05
'PY','BE',2,1056.0,16868.0,0.0001115822361080116
'WS','US',2,37.0,1617816.0,1.236206256069e-06
'NG','EE',2,70751.0,186.0,2.81940313235688e-05
'TN','ZA',2,537.0,80877.0,2.456579949394453e-05
'KW','UG',2,3949.0,2749.0,0.00029859659599880563
'SG','CL',2,5384.0,6002.0,0.0001756543123133673
'TN','AE',2,537.0,4878.0,0.0003693444136657433
'TT','LB',2,359.0,4512.0,0.0004105933073290905
'ZW','NP',2,8357.0,2542.0,0.00018350307367648408
'MA','HK',2,1352.0,78856.0,2.4935168561739478e-05
'AE','LB',2,4878.0,4512.0,0.00021299254526091586
'LB','AT',2,4512.0,12430.0,0.00011804981702278361
'KR','NI',2,24753.0,33.0,8.069071249899137e-05
'KW','NG',2,3949.0,70751.0,2.677376171352075e-05
'UG','FR',2,2749.0,33733.0,5.4821555835754616e-05
'EG','UM',2,5224.0,1161.0,0.00031323414252153485
'BM','NZ',2,1834.0,9278.0,0.00017998560115190784
'HU','PL',2,915.0,12346.0,0.00015081818867355404
'SA','LY',2,11250.0,66.0,0.00017674089784376105
'MX','MC',2,55562.0,1245.0,3.52069287235728e-05
'CD','IN',2,235.0,259796.0,7.691390641885006e-06
'SA','AR',2,11250.0,4849.0,0.00012423131871544817
'MR','IT',2,160.0,48194.0,4.136162468461761e-05
'SD','NL',2,677.0,42375.0,4.6455449224194e-05
'MX','JO',2,55562.0,780.0,3.5497497426431435e-05
'CU','EC',2,7869.0,1956.0,0.0002035623409669211
'DK','BJ',2,6051.0,346.0,0.0003126465530717524
'TJ','GB',2,89.0,714016.0,2.8007085792705555e-06
'PT','GR',2,7427.0,11427.0,0.00010607828577490188
'CL','NG',2,6002.0,70751.0,2.6057613383190233e-05
'SA','SE',2,11250.0,14655.0,7.720517274657402e-05
'IT','TN',2,48194.0,537.0,4.104163674047321e-05
'MX','TZ',2,55562.0,817.0,3.547420138704127e-05
'GR','FI',2,11427.0,1671.0,0.00015269506794930523
'NG','MZ',2,70751.0,362.0,2.812425294953103e-05
'CL','SV',2,6002.0,673.0,0.000299625468164794
'SY','AU',2,128.0,119320.0,1.674368762976358e-05
'KW','DE',2,3949.0,86225.0,2.2179342160711513e-05
'IE','CN',2,11239.0,18011.0,6.837606837606838e-05
'CF','CO',2,101.0,53611.0,3.723562704795949e-05
'PK','CH',2,14986.0,24498.0,5.065342923715936e-05
'VG','AU',2,527.0,119320.0,1.6687943795005298e-05
'HK','BS',2,78856.0,1084.0,2.5018764073054793e-05
'HK','IR',2,78856.0,875.0,2.5084346113807678e-05
'GT','US',2,16.0,1617816.0,1.2362223024393138e-06
'EE','FI',2,186.0,1671.0,0.0010770059235325794
'SE','AX',2,14655.0,57.0,0.00013594344752582924
'CD','CA',2,235.0,259814.0,7.690858261327673e-06
'KE','AO',2,30837.0,13.0,6.482982171799028e-05
'KR','NG',2,24753.0,70751.0,2.0941531244764618e-05
'CA','MP',2,259814.0,198.0,7.691952679107118e-06
'BM','IE',2,1834.0,11239.0,0.00015298707259236595
'MG','IT',2,73.0,48194.0,4.143617792694802e-05
'PT','AE',2,7427.0,4878.0,0.00016253555465258024
'PK','RO',2,14986.0,1082.0,0.00012447099825740602
'TH','NP',2,18117.0,2542.0,9.68101069751682e-05
'MX','EG',2,55562.0,5224.0,3.2902313032606195e-05
'CO','CW',2,53611.0,357.0,3.7058997924696115e-05
'JP','VE',2,40643.0,13215.0,3.713468751160459e-05
'KE','UA',2,30837.0,79.0,6.469142191745374e-05
'CZ','JP',2,1659.0,40643.0,4.727908845917451e-05
'IL','MA',2,9907.0,1352.0,0.00017763566924238386
'PR','CU',2,16266.0,7869.0,8.286720530350113e-05
'BE','WS',2,16868.0,37.0,0.00011830819284235433
'JP','VI',2,40643.0,1237.0,4.775549188156638e-05
'RW','MY',2,364.0,45204.0,4.3890449438202246e-05
'NL','DJ',2,42375.0,367.0,4.679238220017781e-05
'MX','CZ',2,55562.0,1659.0,3.4952202862585413e-05
'IQ','EG',2,2899.0,5224.0,0.0002462144527883787
'PK','VE',2,14986.0,13215.0,7.091947094074678e-05
'AG','CU',2,1065.0,7869.0,0.00022386389075442132
'NZ','AE',2,9278.0,4878.0,0.00014128284826222097
'CO','KW',2,53611.0,3949.0,3.4746351633078526e-05
'SN','ZA',2,63.0,80877.0,2.4709661477637757e-05
'GU','HK',2,289.0,78856.0,2.5270073914966203e-05
'SI','CH',2,1989.0,24498.0,7.550874013667082e-05
'CH','SK',2,24498.0,835.0,7.894840721588442e-05
'BR','PE',2,18534.0,1401.0,0.00010032605969400552
'ES','SG',2,27634.0,5384.0,6.0573020776546124e-05
'TZ','IL',2,817.0,9907.0,0.0001864975755315181
'AE','NZ',2,4878.0,9278.0,0.00014128284826222097
'CG','YT',2,2139.0,94.0,0.0008956560680698612
'SG','BH',2,5384.0,263.0,0.0003541703559412077
'RW','IT',2,364.0,48194.0,4.118785781951481e-05
